
+---------------+       +------------------------------------------------+
| RYERSON       |       | RPM and Motor Control                          |
| APPLIED       |       | https://github.com/raalf/TestStand             |
| AERODYNAMICS  |       | Throttle %: Enter ## (0 - 100)                 |
| LABORATORY OF |       | Hold Current RPM: Enter h                      |
| FLIGHT        |       | Hold Specific RPM: Enter h #### (1000 - 9000)  |
+---------------+       +------------------------------------------------+

Warning: Do not connect power supply.

Please turn on the power supply.
Waiting to initialize...
 
Please enter the number of blades on the propeller 'b', Press ENTER:
b = 2

Ready to Stream.

Time(ms) Throttle(%) RPS   RPM   PID STATE (ERROR)
80512	29.32	24.95	1497.76	PID GOTO 1500.00	(2.24)
80692	29.34	24.89	1494.00	PID GOTO 1500.00	(6.00)
80872	29.37	24.98	1498.46	PID GOTO 1500.00	(1.54)
81053	29.35	25.03	1501.20	PID GOTO 1500.00	(-1.20)
81232	29.34	25.01	1500.52	PID GOTO 1500.00	(-0.52)
81413	29.34	24.99	1499.24	PID GOTO 1500.00	(0.76)
81592	29.35	24.95	1496.96	PID GOTO 1500.00	(3.04)
81772	29.36	24.93	1495.93	PID GOTO 1500.00	(4.07)
81952	29.37	24.96	1497.57	PID GOTO 1500.00	(2.43)
82134	29.36	25.01	1500.43	PID GOTO 1500.00	(-0.43)
82313	29.35	25.05	1502.88	PID GOTO 1500.00	(-2.88)
82493	29.34	25.09	1505.03	PID GOTO 1500.00	(-5.03)
82787	29.32	25.07	1504.22	PID GOTO 2000.00	(495.78)
82952	29.32	25.08	1504.48	PID GOTO 2000.00	(495.52)
83131	32.30	26.77	1595.84	PID GOTO 2000.00	(404.16)
83304	32.34	27.58	1648.83	PID GOTO 2000.00	(351.17)
83469	32.47	27.99	1676.30	PID GOTO 2000.00	(323.70)
83630	32.69	28.24	1692.36	PID GOTO 2000.00	(307.64)
83789	32.93	28.49	1707.87	PID GOTO 2000.00	(292.13)
83948	33.16	28.72	1721.80	PID GOTO 2000.00	(278.20)
84123	33.38	29.08	1742.50	PID GOTO 2000.00	(257.51)
84296	33.56	29.28	1755.42	PID GOTO 2000.00	(244.58)
84467	33.75	29.47	1766.77	PID GOTO 2000.00	(233.23)
84637	33.94	29.65	1777.91	PID GOTO 2000.00	(222.09)
84806	34.12	29.78	1785.70	PID GOTO 2000.00	(214.30)
84974	34.30	30.21	1809.79	PID GOTO 2000.00	(190.21)
85141	34.39	30.55	1830.74	PID GOTO 2000.00	(169.26)
85306	34.48	30.64	1837.69	PID GOTO 2000.00	(162.31)
85469	34.61	30.73	1843.06	PID GOTO 2000.00	(156.94)
85632	34.75	30.87	1851.18	PID GOTO 2000.00	(148.82)
85793	34.87	30.85	1851.17	PID GOTO 2000.00	(148.83)
85956	35.01	30.93	1855.08	PID GOTO 2000.00	(144.92)
86118	35.14	30.97	1857.75	PID GOTO 2000.00	(142.25)
86279	35.28	31.10	1865.30	PID GOTO 2000.00	(134.70)
86439	35.38	31.27	1875.08	PID GOTO 2000.00	(124.92)
86600	35.47	31.36	1881.15	PID GOTO 2000.00	(118.85)
86760	35.56	31.41	1884.52	PID GOTO 2000.00	(115.48)
86919	35.66	31.75	1902.96	PID GOTO 2000.00	(97.04)
87077	35.69	32.10	1923.73	PID GOTO 2000.00	(76.27)
87233	35.68	32.13	1927.37	PID GOTO 2000.00	(72.63)
87389	35.74	32.15	1928.62	PID GOTO 2000.00	(71.38)
87544	35.80	32.27	1935.25	PID GOTO 2000.00	(64.75)
87700	35.84	32.34	1939.97	PID GOTO 2000.00	(60.03)
87855	35.88	32.32	1939.31	PID GOTO 2000.00	(60.69)
88008	35.95	32.30	1937.89	PID GOTO 2000.00	(62.11)
88164	36.01	32.25	1935.05	PID GOTO 2000.00	(64.95)
88318	36.09	32.23	1933.87	PID GOTO 2000.00	(66.13)
88473	36.16	32.39	1942.54	PID GOTO 2000.00	(57.46)
88628	36.18	32.54	1951.38	PID GOTO 2000.00	(48.62)
88782	36.20	32.60	1955.47	PID GOTO 2000.00	(44.53)
88935	36.23	32.58	1954.96	PID GOTO 2000.00	(45.04)
89089	36.27	32.66	1959.05	PID GOTO 2000.00	(40.95)
89241	36.30	32.71	1962.46	PID GOTO 2000.00	(37.54)
89395	36.32	32.62	1957.50	PID GOTO 2000.00	(42.50)
89547	36.38	32.57	1954.48	PID GOTO 2000.00	(45.52)
89701	36.44	32.54	1952.57	PID GOTO 2000.00	(47.43)
89854	36.50	32.57	1953.99	PID GOTO 2000.00	(46.01)
90008	36.54	32.66	1958.95	PID GOTO 2000.00	(41.05)
90162	36.56	32.59	1955.54	PID GOTO 2000.00	(44.46)
90315	36.62	32.56	1954.05	PID GOTO 2000.00	(45.95)
90469	36.67	32.79	1965.90	PID GOTO 2000.00	(34.10)
90621	36.65	32.95	1975.95	PID GOTO 2000.00	(24.05)
90773	36.64	33.13	1986.39	PID GOTO 2000.00	(13.61)
90925	36.61	32.83	1971.22	PID GOTO 2000.00	(28.78)
91076	36.70	32.88	1972.74	PID GOTO 2000.00	(27.26)
91229	36.72	33.10	1984.64	PID GOTO 2000.00	(15.36)
91380	36.69	33.09	1985.36	PID GOTO 2000.00	(14.64)
91532	36.70	33.12	1986.85	PID GOTO 2000.00	(13.15)
91682	36.71	33.13	1987.48	PID GOTO 2000.00	(12.52)
91833	36.72	33.15	1988.72	PID GOTO 2000.00	(11.28)
91984	36.72	33.18	1990.51	PID GOTO 2000.00	(9.49)
92135	36.73	33.14	1988.55	PID GOTO 2000.00	(11.45)
92285	36.75	33.21	1992.16	PID GOTO 2000.00	(7.84)
92436	36.74	33.32	1998.26	PID GOTO 2000.00	(1.74)
92587	36.72	33.28	1996.95	PID GOTO 2000.00	(3.05)
92736	36.72	33.24	1994.67	PID GOTO 2000.00	(5.33)
92887	36.74	33.28	1996.59	PID GOTO 2000.00	(3.41)
93037	36.73	33.26	1995.59	PID GOTO 2000.00	(4.41)
93187	36.74	33.28	1996.44	PID GOTO 2000.00	(3.56)
93337	36.74	33.33	1999.40	PID GOTO 2000.00	(0.60)
93502	36.73	33.26	1995.87	PID GOTO 2000.00	(4.13)
93652	36.75	33.16	1990.28	PID GOTO 2000.00	(9.72)
93803	36.78	33.21	1992.33	PID GOTO 2000.00	(7.67)
93954	36.78	33.28	1996.12	PID GOTO 2000.00	(3.88)
94104	36.77	33.30	1997.93	PID GOTO 2000.00	(2.07)
94254	36.76	33.30	1997.88	PID GOTO 2000.00	(2.12)
94404	36.77	33.30	1998.11	PID GOTO 2000.00	(1.89)
94555	36.77	33.31	1998.61	PID GOTO 2000.00	(1.39)
94720	36.77	33.28	1997.22	PID GOTO 2000.00	(2.78)
94870	36.78	33.33	1999.72	PID GOTO 2000.00	(0.28)
95020	36.77	33.37	2002.13	PID GOTO 2000.00	(-2.13)
95184	36.75	33.37	2002.14	PID GOTO 2000.00	(-2.14)
95349	36.75	33.30	1998.30	PID GOTO 2000.00	(1.70)
95514	36.77	33.42	2004.64	PID GOTO 2000.00	(-4.64)
95679	36.74	33.44	2006.00	PID GOTO 2000.00	(-6.00)
95843	36.73	33.49	2008.80	PID GOTO 2000.00	(-8.80)
96008	36.71	33.45	2007.14	PID GOTO 2000.00	(-7.14)
96172	36.71	33.37	2002.88	PID GOTO 2000.00	(-2.88)
96336	36.72	33.36	2001.49	PID GOTO 2000.00	(-1.49)
96501	36.73	33.35	2000.87	PID GOTO 2000.00	(-0.87)
96666	36.73	33.37	2002.01	PID GOTO 2000.00	(-2.01)
96831	36.72	33.33	2000.20	PID GOTO 2000.00	(-0.20)
96996	36.73	33.34	2000.50	PID GOTO 2000.00	(-0.50)
97161	36.73	33.42	2004.62	PID GOTO 2000.00	(-4.62)
