70070	33.80	29.77	1788.80	PID GOTO 1800.00	(11.20)
70439	33.79	29.95	1795.44	PID GOTO 1800.00	(4.56)
70807	33.76	29.90	1788.70	PID GOTO 1800.00	(11.30)
71176	33.82	30.16	1808.21	PID GOTO 1800.00	(-8.21)
71541	33.70	29.98	1800.83	PID GOTO 1800.00	(-0.83)
71908	33.76	29.98	1797.48	PID GOTO 1800.00	(2.52)
72274	33.77	30.05	1803.97	PID GOTO 1800.00	(-3.97)
72640	33.73	29.94	1798.35	PID GOTO 1800.00	(1.65)
73007	33.77	30.02	1802.67	PID GOTO 1800.00	(-2.67)
73373	33.74	30.06	1802.88	PID GOTO 1800.00	(-2.88)
73739	33.73	29.96	1797.70	PID GOTO 1800.00	(2.30)
74105	33.76	30.00	1800.29	PID GOTO 1800.00	(-0.29)
74472	33.75	29.98	1798.99	PID GOTO 1800.00	(1.01)
74839	33.76	29.98	1797.91	PID GOTO 1800.00	(2.09)
75206	33.76	30.12	1802.56	PID GOTO 1800.00	(-2.56)
75572	33.73	29.87	1794.05	PID GOTO 1800.00	(5.95)
75939	33.79	29.95	1797.48	PID GOTO 1800.00	(2.52)
76307	33.77	29.98	1800.72	PID GOTO 1800.00	(-0.72)
76674	33.76	29.91	1796.84	PID GOTO 1800.00	(3.16)
77040	33.78	30.07	1805.92	PID GOTO 1800.00	(-5.92)
77406	33.72	30.07	1803.86	PID GOTO 1800.00	(-3.86)
77771	33.74	30.14	1806.36	PID GOTO 1800.00	(-6.36)
78137	33.71	30.05	1805.38	PID GOTO 1800.00	(-5.38)
78502	33.71	29.94	1799.42	PID GOTO 1800.00	(0.58)
78869	33.74	30.12	1802.45	PID GOTO 1800.00	(-2.45)
79236	33.72	29.90	1801.15	PID GOTO 1800.00	(-1.15)
79602	33.73	29.92	1794.37	PID GOTO 1800.00	(5.63)
79970	33.77	30.01	1797.05	PID GOTO 1800.00	(2.95)
80336	33.75	30.01	1800.83	PID GOTO 1800.00	(-0.83)
80703	33.73	30.13	1803.43	PID GOTO 1800.00	(-3.43)
81069	33.72	30.05	1805.49	PID GOTO 1800.00	(-5.49)
81434	33.70	30.09	1805.38	PID GOTO 1800.00	(-5.38)
81800	33.70	30.14	1805.05	PID GOTO 1800.00	(-5.05)
82165	33.69	30.29	1814.33	PID GOTO 1800.00	(-14.33)
82529	33.62	29.88	1797.81	PID GOTO 1800.00	(2.19)
82895	33.72	29.99	1794.15	PID GOTO 1800.00	(5.85)
83263	33.73	30.08	1800.62	PID GOTO 1800.00	(-0.62)
83630	33.69	30.19	1808.32	PID GOTO 1800.00	(-8.32)
83994	33.65	29.80	1792.44	PID GOTO 1800.00	(7.56)
84362	33.75	29.99	1800.94	PID GOTO 1800.00	(-0.94)
84729	33.69	29.93	1796.84	PID GOTO 1800.00	(3.16)
85096	33.72	29.90	1793.83	PID GOTO 1800.00	(6.17)
85464	33.74	29.94	1796.95	PID GOTO 1800.00	(3.05)
29.97	1794.79	PID OFF
86097	33.73	86133	33.73	30.09	1803.64	PID GOTO 2000.00	(196.36)
86498	33.73	30.12	1805.71	PID GOTO 2000.00	(194.29)
86863	35.09	30.94	1848.89	PID GOTO 2000.00	(151.11)
87223	35.10	31.10	1863.82	PID GOTO 2000.00	(136.18)
87577	35.27	31.62	1894.66	PID GOTO 2000.00	(105.34)
87926	35.29	31.83	1905.25	PID GOTO 2000.00	(94.75)
88273	35.41	31.92	1913.02	PID GOTO 2000.00	(86.98)
88619	35.51	31.83	1911.80	PID GOTO 2000.00	(88.20)
88964	35.66	32.06	1920.00	PID GOTO 2000.00	(80.00)
89308	35.74	32.20	1928.89	PID GOTO 2000.00	(71.11)
89650	35.81	32.39	1941.62	PID GOTO 2000.00	(58.38)
89990	35.84	32.28	1942.38	PID GOTO 2000.00	(57.62)
90330	35.94	32.36	1938.36	PID GOTO 2000.00	(61.64)
90671	36.05	32.17	1933.74	PID GOTO 2000.00	(66.26)
91011	36.17	32.66	1954.66	PID GOTO 2000.00	(45.34)
91350	36.13	32.41	1949.45	PID GOTO 2000.00	(50.55)
91687	36.25	32.78	1960.53	PID GOTO 2000.00	(39.47)
92024	36.25	32.74	1962.45	PID GOTO 2000.00	(37.55)
92360	36.31	32.92	1972.52	PID GOTO 2000.00	(27.48)
92695	36.30	33.03	1978.37	PID GOTO 2000.00	(21.63)
93029	36.31	32.92	1974.46	PID GOTO 2000.00	(25.54)
93363	36.38	32.93	1974.98	PID GOTO 2000.00	(25.02)
93697	36.41	32.96	1977.20	PID GOTO 2000.00	(22.80)
94030	36.43	32.96	1977.59	PID GOTO 2000.00	(22.41)
94364	36.46	32.94	1977.20	PID GOTO 2000.00	(22.80)
94698	36.50	32.93	1976.68	PID GOTO 2000.00	(23.32)
95032	36.54	32.93	1975.50	PID GOTO 2000.00	(24.50)
95366	36.58	33.02	1979.28	PID GOTO 2000.00	(20.72)
95699	36.59	33.10	1982.03	PID GOTO 2000.00	(17.97)
96032	36.61	33.03	1983.34	PID GOTO 2000.00	(16.66)
96365	36.63	33.08	1984.26	PID GOTO 2000.00	(15.74)
96698	36.65	33.32	1996.81	PID GOTO 2000.00	(3.19)
97029	36.59	33.16	1991.64	PID GOTO 2000.00	(8.36)
97375	36.64	33.34	1997.87	PID GOTO 2000.00	(2.13)
97705	36.61	33.18	1992.69	PID GOTO 2000.00	(7.31)
98051	36.65	33.22	1993.75	PID GOTO 2000.00	(6.25)
98381	36.65	33.36	2000.67	PID GOTO 2000.00	(-0.67)
98712	36.62	33.20	1993.22	PID GOTO 2000.00	(6.78)
99057	36.67	33.37	1997.74	PID GOTO 2000.00	(2.26)
99388	36.65	33.24	1996.81	PID GOTO 2000.00	(3.19)
99733	36.66	33.16	1988.20	PID GOTO 2000.00	(11.80)
100065	36.72	33.34	1994.55	PID GOTO 2000.00	(5.45)
100396	36.69	33.29	1999.47	PID GOTO 2000.00	(0.53)
100741	36.67	33.15	1991.77	PID GOTO 2000.00	(8.23)
101087	36.73	33.31	1993.09	PID GOTO 2000.00	(6.91)
101417	36.72	33.30	1998.53	PID GOTO 2000.00	(1.47)
101763	36.70	33.37	2001.47	PID GOTO 2000.00	(-1.47)
102108	36.69	33.39	2004.01	PID GOTO 2000.00	(-4.01)
102452	36.67	33.36	2003.07	PID GOTO 2000.00	(-3.07)
102796	36.67	33.36	2003.61	PID GOTO 2000.00	(-3.61)
103140	36.66	33.32	1999.60	PID GOTO 2000.00	(0.40)
103485	36.69	33.26	1994.68	PID GOTO 2000.00	(5.32)
103830	36.71	33.32	1998.27	PID GOTO 2000.00	(1.73)
104175	36.69	33.29	1997.20	PID GOTO 2000.00	(2.80)
